date,Total,DeepSeek,OpenAI,Anthropic,Google,Zhipu,Qwen,Minimax,Moonshot,Mistral,xAI,Tencent,Xiaomi,Meta,Nvidia,Other,Stepfun,OpenRouter,Poolside,Stealth,Inclusionai,Arcee,Cohere,Nex-agi,Tngtech,Upstage,Kwaipilot,Perplexity,Baai,Microsoft,Bytedance-seed,Sentence-transformers
2026-07-27,8784.3260,1734.5551,374.8932,628.5950,698.5206,455.5765,54.0995,302.3950,213.5376,42.6162,48.7858,819.8491,1748.3304,0.0000,445.5066,653.0904,227.2228,0.0000,52.8310,0.0000,195.3233,0.0000,39.4984,0.0000,0.0000,0.0000,0.0000,49.0995,0.0000,0.0000,0.0000,0.0000
2026-07-28,8890.4183,1756.0671,464.0798,730.0948,654.2454,564.5563,63.8317,320.3562,254.0766,41.6229,60.3310,842.1148,1400.9434,0.0000,385.1673,660.8903,266.4823,0.0000,58.7211,0.0000,230.0166,0.0000,50.9808,0.0000,0.0000,0.0000,0.0000,85.8398,0.0000,0.0000,0.0000,0.0000
2026-07-29,8196.7058,1826.9068,503.2688,746.3093,667.5826,467.1145,25.5053,327.4310,298.2186,0.0000,61.1395,613.7501,830.3835,0.0000,409.5430,648.1188,324.8750,0.0000,83.9066,0.0000,260.5012,0.0000,55.8163,0.0000,0.0000,0.0000,0.0000,46.3350,0.0000,0.0000,0.0000,0.0000
2026-07-30,8321.9335,1733.8429,491.0815,789.7631,696.0190,653.1535,26.2542,327.1310,245.4431,0.0000,58.8707,612.4829,812.0069,0.0000,409.0911,663.9475,282.4738,0.0000,147.4446,0.0000,269.4585,0.0000,35.5949,0.0000,0.0000,0.0000,0.0000,67.8743,0.0000,0.0000,0.0000,0.0000
2026-07-31,8296.2219,1643.8182,983.2002,691.8909,699.6709,358.6638,0.0000,302.5546,243.5417,0.0000,47.3683,724.9613,813.0515,0.0000,354.0753,641.9671,202.1125,0.0000,274.8057,0.0000,215.7829,0.0000,35.6704,0.0000,0.0000,0.0000,0.0000,63.0865,0.0000,0.0000,0.0000,0.0000
2026-08-01,7066.9404,1677.7670,915.6294,381.3751,531.6251,251.5177,16.1818,258.9688,194.0107,16.4063,33.8523,580.1740,649.9354,0.0000,383.4306,491.6668,177.9291,0.0000,234.5387,0.0000,208.1508,0.0000,32.7744,0.0000,0.0000,0.0000,0.0000,31.0064,0.0000,0.0000,0.0000,0.0000
2026-08-02,7232.0430,1843.7003,935.3112,390.5818,522.9423,230.1437,45.6757,239.8795,175.4132,20.5339,35.2819,631.2485,645.3099,0.0000,377.6144,444.5961,174.7248,0.0000,258.0857,0.0000,187.5760,0.0000,34.6191,0.0000,0.0000,0.0000,0.0000,38.8052,0.0000,0.0000,0.0000,0.0000
2026-08-03,9143.8231,2444.9819,1026.4398,696.8786,636.9756,408.3531,0.0000,280.7081,198.7843,0.0000,45.7025,880.2856,821.8015,0.0000,366.6088,627.7252,195.6938,0.0000,268.5791,0.0000,206.2033,0.0000,38.1018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-04,9996.5509,2566.7782,1116.6507,698.3551,608.5019,567.1711,62.7747,280.7803,229.4705,0.0000,49.8253,962.2495,1058.8490,0.0000,369.7970,659.9853,188.1562,0.0000,323.2378,0.0000,213.5307,0.0000,40.4375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-05,10787.6143,2591.3295,1151.0991,771.5108,1323.6049,572.9963,42.1564,296.0055,299.5322,0.0000,50.2591,964.8508,946.3783,0.0000,380.6244,672.8194,198.9914,0.0000,282.3177,0.0000,204.9811,0.0000,38.1573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-06,11001.2048,2707.8312,1204.1497,714.8979,1494.4155,619.8072,42.8210,285.9396,265.1262,0.0000,54.6435,949.4935,881.3640,22.5758,415.6322,686.4757,183.7603,0.0000,301.2732,0.0000,130.9025,0.0000,40.0957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-07,10378.0711,2671.8385,1249.6322,700.7815,967.6089,549.3307,56.2773,259.8604,220.8128,0.0000,52.5344,1275.9447,807.0797,0.0000,417.9042,608.3271,177.8988,0.0000,296.9558,0.0000,34.9001,0.0000,30.3841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-08,8765.2390,2363.7501,946.4721,529.2117,517.4059,330.6013,61.1484,249.0245,178.1815,20.9614,39.6637,1466.1917,689.8118,0.0000,388.8694,491.8631,164.1026,0.0000,263.0872,0.0000,34.3059,0.0000,30.5869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-09,8974.0347,2367.2595,936.8823,539.9458,509.0113,461.7860,79.0268,232.8413,206.7638,15.7612,30.5176,1551.1126,677.9808,0.0000,399.2783,488.5713,158.3467,0.0000,253.5179,0.0000,35.1256,0.0000,30.3057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-10,10613.7203,2822.3085,1299.7731,726.6976,643.0627,559.4220,97.8325,264.3786,221.8415,0.0000,52.3128,1766.4394,723.6782,0.0000,318.4894,609.4944,171.4996,0.0000,273.6992,0.0000,32.2448,0.0000,30.5461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-11,10931.4017,2955.9002,1455.3539,790.4441,784.0716,622.3684,70.5319,238.7495,231.5762,0.0000,55.7312,1510.7342,770.3005,0.0000,281.7290,696.6509,170.0941,0.0000,234.0530,0.0000,31.4691,0.0000,31.6439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-12,11234.1164,2968.7107,1449.9100,890.9306,976.5436,532.3796,59.5048,261.6848,233.2688,0.0000,55.9803,1577.7444,560.2433,0.0000,411.0408,755.8816,130.9926,0.0000,252.4676,0.0000,34.5598,0.0000,31.8838,0.0000,0.0000,50.3894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-13,11135.1138,2957.3597,1312.4627,819.0016,1096.1752,629.0237,71.2418,240.2110,240.8566,24.5637,106.7007,1497.1011,540.4138,0.0000,312.3622,784.3695,142.8097,0.0000,248.3061,0.0000,26.5536,0.0000,32.1998,0.0000,0.0000,53.4013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-14,11486.0434,2859.7786,1236.7865,946.0700,1150.5411,902.9810,61.1156,252.2628,218.5866,26.6699,123.1963,1418.7836,540.1157,0.0000,525.8362,774.7370,125.9579,0.0000,241.6011,0.0000,0.0000,0.0000,31.3555,0.0000,0.0000,49.6678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-15,9565.0419,2540.0943,1014.3154,950.7269,648.5151,526.0527,87.2740,234.2883,143.5488,31.2768,52.8466,1117.6688,507.5313,0.0000,574.0120,641.1401,111.0080,0.0000,260.9373,0.0000,0.0000,0.0000,30.5794,29.5578,0.0000,63.6685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-16,10375.1436,2670.0551,1073.3794,1088.2128,1031.1664,556.6334,82.8068,234.3689,141.2644,32.3675,40.7682,1064.8406,629.9037,0.0000,660.0645,593.5387,113.5154,0.0000,263.0352,0.0000,0.0000,0.0000,30.2840,0.0000,0.0000,68.9385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-17,13311.2628,2959.9597,1629.9495,800.8668,1243.6347,638.3458,68.2214,283.6820,213.0126,31.4109,88.9663,1517.4313,1933.2960,0.0000,698.3581,750.9278,127.4549,0.0000,220.1628,0.0000,0.0000,0.0000,30.5088,0.0000,0.0000,75.0734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-18,12704.8709,3005.1348,1718.4699,796.4843,940.0112,555.3940,69.9949,366.1628,210.1556,30.4473,112.4186,1634.3182,1263.0557,0.0000,715.1355,821.7060,105.4970,0.0000,248.1409,0.0000,0.0000,0.0000,30.5891,0.0000,0.0000,81.7551,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-19,12119.2914,2945.2385,1440.2107,744.6523,966.7558,625.6490,77.1151,345.6684,205.1041,29.5566,72.8902,1216.3156,1274.9062,0.0000,928.2202,788.0973,73.5203,0.0000,271.4654,0.0000,0.0000,0.0000,30.6732,0.0000,0.0000,83.2524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-20,12130.1019,3113.4018,1261.5331,757.7097,915.7610,638.1057,115.9803,275.9017,210.1260,27.8717,77.1993,1254.5288,1319.4606,0.0000,919.2798,816.5086,69.0436,0.0000,242.8858,0.0000,0.0000,0.0000,30.5338,0.0000,0.0000,84.2706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-21,13888.6992,3067.4867,1095.8600,624.8546,855.5045,534.9012,104.1047,231.9910,243.4678,31.5094,74.4063,1122.5051,1803.0267,0.0000,890.8188,792.1014,65.9310,0.0000,235.9287,1990.9132,0.0000,0.0000,31.0927,0.0000,0.0000,92.2955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-22,14075.5365,2499.3407,830.7728,412.3895,643.0720,424.1981,59.5397,211.7496,193.1343,32.1688,64.9647,753.9520,1458.2789,0.0000,934.3913,659.8243,55.8238,0.0000,190.0814,4541.7712,0.0000,0.0000,30.0450,0.0000,0.0000,80.0386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-08-23,15146.8630,2739.7848,886.7984,439.2374,762.3370,488.8553,37.9350,206.5486,185.0016,27.0910,64.1101,707.1109,1433.4141,39.0361,1048.1209,696.9131,60.6319,0.0000,192.5529,5023.5455,0.0000,0.0000,30.2707,0.0000,0.0000,77.5679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
